# Index 	 Time 	 Data
4.440000000000000000e+04 4.839629767741935211e+05 3.876000000000000000e+03
4.440100000000000000e+04 4.839786247741936240e+05 4.298000000000000000e+03
4.440200000000000000e+04 4.839939767741936375e+05 3.762000000000000000e+03
4.440300000000000000e+04 4.840096247741935658e+05 3.568000000000000000e+03
4.440400000000000000e+04 4.840249767741935793e+05 3.833000000000000000e+03
4.440500000000000000e+04 4.840406247741935076e+05 4.166000000000000000e+03
4.440600000000000000e+04 4.840559767741935211e+05 4.469000000000000000e+03
4.440700000000000000e+04 4.840716247741936240e+05 3.881000000000000000e+03
4.440800000000000000e+04 4.840869767741936375e+05 3.927000000000000000e+03
4.440900000000000000e+04 4.841026247741935658e+05 3.872000000000000000e+03
4.441000000000000000e+04 4.841180464516128995e+05 3.888000000000000000e+03
4.441100000000000000e+04 4.841329303225805634e+05 3.860000000000000000e+03
4.441200000000000000e+04 4.841486247741935076e+05 3.804000000000000000e+03
4.441300000000000000e+04 4.841639767741936375e+05 4.183000000000000000e+03
4.441400000000000000e+04 4.841796247741936240e+05 3.769000000000000000e+03
4.441500000000000000e+04 4.841949767741935211e+05 3.507000000000000000e+03
4.441600000000000000e+04 4.842106247741935076e+05 3.625000000000000000e+03
4.441700000000000000e+04 4.842259767741935211e+05 3.497000000000000000e+03
4.441800000000000000e+04 4.842416247741935076e+05 3.305000000000000000e+03
4.441900000000000000e+04 4.842569767741935211e+05 3.580000000000000000e+03
4.442000000000000000e+04 4.842726247741936240e+05 3.404000000000000000e+03
4.442100000000000000e+04 4.842879767741936375e+05 3.900000000000000000e+03
4.442200000000000000e+04 4.843036247741935658e+05 3.624000000000000000e+03
4.442300000000000000e+04 4.843189767741935793e+05 3.382000000000000000e+03
4.442400000000000000e+04 4.843346247741935076e+05 3.858000000000000000e+03
4.442500000000000000e+04 4.843499767741935211e+05 3.358000000000000000e+03
4.442600000000000000e+04 4.843656247741936240e+05 3.270000000000000000e+03
4.442700000000000000e+04 4.843810464516129578e+05 2.964000000000000000e+03
4.442800000000000000e+04 4.843959303225806216e+05 2.709000000000000000e+03
4.442900000000000000e+04 4.844116247741935076e+05 3.056000000000000000e+03
4.443000000000000000e+04 4.844269767741935211e+05 3.371000000000000000e+03
4.443100000000000000e+04 4.844426247741935076e+05 4.049000000000000000e+03
4.443200000000000000e+04 4.844579767741936375e+05 4.860000000000000000e+03
4.443300000000000000e+04 4.844736247741936240e+05 4.483000000000000000e+03
4.443400000000000000e+04 4.844889767741935211e+05 3.766000000000000000e+03
4.443500000000000000e+04 4.845046247741935076e+05 3.727000000000000000e+03
4.443600000000000000e+04 4.845199767741935211e+05 3.522000000000000000e+03
4.443700000000000000e+04 4.845356247741935076e+05 3.221000000000000000e+03
4.443800000000000000e+04 4.845509767741936375e+05 3.033000000000000000e+03
4.443900000000000000e+04 4.845666247741936240e+05 3.113000000000000000e+03
4.444000000000000000e+04 4.845819767741935211e+05 3.145000000000000000e+03
4.444100000000000000e+04 4.845976247741935076e+05 3.921000000000000000e+03
4.444200000000000000e+04 4.846130464516128413e+05 4.936000000000000000e+03
4.444300000000000000e+04 4.846279303225805634e+05 4.405000000000000000e+03
4.444400000000000000e+04 4.846436247741935076e+05 3.916000000000000000e+03
4.444500000000000000e+04 4.846589767741936375e+05 3.465000000000000000e+03
4.444600000000000000e+04 4.846746247741936240e+05 3.264000000000000000e+03
4.444700000000000000e+04 4.846899767741935211e+05 3.411000000000000000e+03
4.444800000000000000e+04 4.847056247741935076e+05 4.908000000000000000e+03
4.444900000000000000e+04 4.847209767741935211e+05 4.064000000000000000e+03
4.445000000000000000e+04 4.847366247741935076e+05 4.143000000000000000e+03
4.445100000000000000e+04 4.847519767741936375e+05 4.252000000000000000e+03
4.445200000000000000e+04 4.847676247741936240e+05 4.320000000000000000e+03
4.445300000000000000e+04 4.847829767741935211e+05 3.759000000000000000e+03
4.445400000000000000e+04 4.847986247741935076e+05 3.747000000000000000e+03
4.445500000000000000e+04 4.848139767741935211e+05 3.831000000000000000e+03
4.445600000000000000e+04 4.848296247741935076e+05 4.429000000000000000e+03
4.445700000000000000e+04 4.848449767741936375e+05 4.070000000000000000e+03
4.445800000000000000e+04 4.848606247741936240e+05 4.070000000000000000e+03
4.445900000000000000e+04 4.848760464516128995e+05 4.080000000000000000e+03
4.446000000000000000e+04 4.848909303225806216e+05 4.289000000000000000e+03
4.446100000000000000e+04 4.849066247741935076e+05 4.575000000000000000e+03
4.446200000000000000e+04 4.849219767741935211e+05 4.586000000000000000e+03
4.446300000000000000e+04 4.849376247741936240e+05 5.672000000000000000e+03
4.446400000000000000e+04 4.849529767741936375e+05 5.797000000000000000e+03
4.446500000000000000e+04 4.849686247741935658e+05 5.370000000000000000e+03
4.446600000000000000e+04 4.849840464516128995e+05 5.140000000000000000e+03
4.446700000000000000e+04 4.849989303225805634e+05 4.395000000000000000e+03
4.446800000000000000e+04 4.850146247741935076e+05 4.424000000000000000e+03
4.446900000000000000e+04 4.850299767741935211e+05 4.726000000000000000e+03
4.447000000000000000e+04 4.850456247741936240e+05 4.315000000000000000e+03
4.447100000000000000e+04 4.850610464516129578e+05 4.148000000000000000e+03
4.447200000000000000e+04 4.850759303225806216e+05 3.788000000000000000e+03
4.447300000000000000e+04 4.850916247741935076e+05 3.816000000000000000e+03
4.447400000000000000e+04 4.851070464516128413e+05 3.480000000000000000e+03
4.447500000000000000e+04 4.851219303225805634e+05 3.287000000000000000e+03
4.447600000000000000e+04 4.851376247741936240e+05 3.709000000000000000e+03
4.447700000000000000e+04 4.851530464516129578e+05 4.151000000000000000e+03
4.447800000000000000e+04 4.851679303225806216e+05 3.930000000000000000e+03
4.447900000000000000e+04 4.851836247741935076e+05 4.825000000000000000e+03
4.448000000000000000e+04 4.851990464516128413e+05 4.628000000000000000e+03
4.448100000000000000e+04 4.852139303225805634e+05 4.145000000000000000e+03
4.448200000000000000e+04 4.852296247741936240e+05 3.971000000000000000e+03
4.448300000000000000e+04 4.852450464516129578e+05 4.292000000000000000e+03
4.448400000000000000e+04 4.852599303225806216e+05 4.232000000000000000e+03
4.448500000000000000e+04 4.852756247741935076e+05 4.263000000000000000e+03
4.448600000000000000e+04 4.852910464516128413e+05 4.213000000000000000e+03
4.448700000000000000e+04 4.853059303225805634e+05 4.638000000000000000e+03
4.448800000000000000e+04 4.853216247741936240e+05 4.351000000000000000e+03
4.448900000000000000e+04 4.853370464516129578e+05 4.605000000000000000e+03
4.449000000000000000e+04 4.853519303225806216e+05 5.042000000000000000e+03
4.449100000000000000e+04 4.853676247741935076e+05 4.518000000000000000e+03
4.449200000000000000e+04 4.853829767741935211e+05 4.885000000000000000e+03
4.449300000000000000e+04 4.853986247741935076e+05 4.391000000000000000e+03
4.449400000000000000e+04 4.854140464516128413e+05 4.207000000000000000e+03
4.449500000000000000e+04 4.854289303225806798e+05 4.178000000000000000e+03
4.449600000000000000e+04 4.854446247741936240e+05 4.501000000000000000e+03
