# Index 	 Time 	 Data
2.182000000000000000e+04 2.543204254117647652e+05 8.656000000000000000e+03
2.182100000000000000e+04 2.543288451764705824e+05 9.030000000000000000e+03
2.182200000000000000e+04 2.543367322352940973e+05 9.190000000000000000e+03
2.182300000000000000e+04 2.543454254117646778e+05 9.954000000000000000e+03
2.182400000000000000e+04 2.543537774117646914e+05 8.406000000000000000e+03
2.182500000000000000e+04 2.543624254117646778e+05 8.367000000000000000e+03
2.182600000000000000e+04 2.543708451764706115e+05 8.946000000000000000e+03
2.182700000000000000e+04 2.543787322352941264e+05 9.717000000000000000e+03
2.182800000000000000e+04 2.543874254117647070e+05 9.827000000000000000e+03
2.182900000000000000e+04 2.543957774117646914e+05 7.904000000000000000e+03
2.183000000000000000e+04 2.544044254117646778e+05 8.913000000000000000e+03
2.183100000000000000e+04 2.544128451764705824e+05 1.065000000000000000e+04
2.183200000000000000e+04 2.544207322352941264e+05 2.134400000000000000e+04
2.183300000000000000e+04 2.544294254117647652e+05 1.728500000000000000e+04
2.183400000000000000e+04 2.544378451764705824e+05 1.067900000000000000e+04
2.183500000000000000e+04 2.544457322352940973e+05 1.146900000000000000e+04
2.183600000000000000e+04 2.544544254117646778e+05 2.201300000000000000e+04
2.183700000000000000e+04 2.544627774117646914e+05 2.005200000000000000e+04
2.183800000000000000e+04 2.544714254117647361e+05 8.021000000000000000e+03
2.183900000000000000e+04 2.544798451764706406e+05 7.051000000000000000e+03
2.184000000000000000e+04 2.544877322352940973e+05 8.936000000000000000e+03
2.184100000000000000e+04 2.544964254117646778e+05 9.627000000000000000e+03
2.184200000000000000e+04 2.545047774117646914e+05 8.467000000000000000e+03
2.184300000000000000e+04 2.545134254117646778e+05 9.212000000000000000e+03
2.184400000000000000e+04 2.545218451764706115e+05 9.236000000000000000e+03
2.184500000000000000e+04 2.545297322352941264e+05 8.826000000000000000e+03
2.184600000000000000e+04 2.545384254117647070e+05 8.001000000000000000e+03
2.184700000000000000e+04 2.545467774117646914e+05 7.407000000000000000e+03
2.184800000000000000e+04 2.545554254117646778e+05 7.758000000000000000e+03
2.184900000000000000e+04 2.545638451764705824e+05 8.152000000000000000e+03
2.185000000000000000e+04 2.545717322352940973e+05 7.737000000000000000e+03
2.185100000000000000e+04 2.545804254117647361e+05 7.286000000000000000e+03
2.185200000000000000e+04 2.545887774117647496e+05 7.564000000000000000e+03
2.185300000000000000e+04 2.545974254117647070e+05 7.699000000000000000e+03
2.185400000000000000e+04 2.546058451764705824e+05 7.895000000000000000e+03
2.185500000000000000e+04 2.546137322352940973e+05 8.505000000000000000e+03
2.185600000000000000e+04 2.546224254117646778e+05 8.541000000000000000e+03
2.185700000000000000e+04 2.546308451764706115e+05 8.623000000000000000e+03
2.185800000000000000e+04 2.546387322352941264e+05 8.312000000000000000e+03
2.185900000000000000e+04 2.546474254117647070e+05 7.240000000000000000e+03
2.186000000000000000e+04 2.546557774117646914e+05 7.284000000000000000e+03
2.186100000000000000e+04 2.546644254117646778e+05 7.229000000000000000e+03
2.186200000000000000e+04 2.546728451764705824e+05 6.205000000000000000e+03
2.186300000000000000e+04 2.546807322352941264e+05 7.293000000000000000e+03
2.186400000000000000e+04 2.546894254117647652e+05 7.460000000000000000e+03
2.186500000000000000e+04 2.546977774117646914e+05 8.941000000000000000e+03
2.186600000000000000e+04 2.547064254117646778e+05 8.089000000000000000e+03
2.186700000000000000e+04 2.547148451764705824e+05 7.401000000000000000e+03
2.186800000000000000e+04 2.547227322352940973e+05 8.229000000000000000e+03
2.186900000000000000e+04 2.547314254117647361e+05 7.861000000000000000e+03
2.187000000000000000e+04 2.547397774117647496e+05 8.081000000000000000e+03
2.187100000000000000e+04 2.547484254117647070e+05 8.148000000000000000e+03
2.187200000000000000e+04 2.547568451764705824e+05 9.312000000000000000e+03
2.187300000000000000e+04 2.547647322352940973e+05 8.450000000000000000e+03
2.187400000000000000e+04 2.547734254117646778e+05 7.270000000000000000e+03
2.187500000000000000e+04 2.547817774117646914e+05 5.359000000000000000e+03
2.187600000000000000e+04 2.547904254117647361e+05 5.993000000000000000e+03
2.187700000000000000e+04 2.547987774117647496e+05 7.814000000000000000e+03
2.187800000000000000e+04 2.548073491764705977e+05 9.166000000000000000e+03
2.187900000000000000e+04 2.548164762352940743e+05 8.593000000000000000e+03
2.188000000000000000e+04 2.548247774117646914e+05 8.090000000000000000e+03
2.188100000000000000e+04 2.548333491764705686e+05 8.412000000000000000e+03
2.188200000000000000e+04 2.548424000000000233e+05 7.463000000000000000e+03
2.188300000000000000e+04 2.548514762352941325e+05 7.251000000000000000e+03
2.188400000000000000e+04 2.548597774117646914e+05 6.268000000000000000e+03
2.188500000000000000e+04 2.548683491764705395e+05 5.417000000000000000e+03
2.188600000000000000e+04 2.548773999999999651e+05 6.204000000000000000e+03
2.188700000000000000e+04 2.548864762352941034e+05 6.787000000000000000e+03
2.188800000000000000e+04 2.548947774117647496e+05 7.055000000000000000e+03
2.188900000000000000e+04 2.549033491764706268e+05 6.884000000000000000e+03
2.189000000000000000e+04 2.549123999999999942e+05 6.690000000000000000e+03
2.189100000000000000e+04 2.549214762352940743e+05 7.008000000000000000e+03
2.189200000000000000e+04 2.549297774117646914e+05 7.924000000000000000e+03
2.189300000000000000e+04 2.549383491764705686e+05 7.317000000000000000e+03
2.189400000000000000e+04 2.549474762352941325e+05 7.465000000000000000e+03
2.189500000000000000e+04 2.549557774117647496e+05 7.781000000000000000e+03
2.189600000000000000e+04 2.549643491764705977e+05 1.088000000000000000e+04
2.189700000000000000e+04 2.549733999999999942e+05 1.170700000000000000e+04
