# Index 	 Time 	 Data
4.226400000000000000e+04 4.503140000000000000e+05 6.004000000000000000e+03
4.226500000000000000e+04 4.503289845161290141e+05 5.105000000000000000e+03
4.226600000000000000e+04 4.503441504516129498e+05 3.964000000000000000e+03
4.226700000000000000e+04 4.503600464516129578e+05 5.390000000000000000e+03
4.226800000000000000e+04 4.503751504516128334e+05 6.625000000000000000e+03
4.226900000000000000e+04 4.503910464516129578e+05 6.902000000000000000e+03
4.227000000000000000e+04 4.504061504516129498e+05 7.319000000000000000e+03
4.227100000000000000e+04 4.504220619354838855e+05 8.605000000000000000e+03
4.227200000000000000e+04 4.504369845161290141e+05 8.830000000000000000e+03
4.227300000000000000e+04 4.504521504516129498e+05 8.313000000000000000e+03
4.227400000000000000e+04 4.504680464516128413e+05 8.523000000000000000e+03
4.227500000000000000e+04 4.504831504516129498e+05 8.677000000000000000e+03
4.227600000000000000e+04 4.504990464516129578e+05 8.958000000000000000e+03
4.227700000000000000e+04 4.505141504516129498e+05 8.293000000000000000e+03
4.227800000000000000e+04 4.505300619354838855e+05 7.397000000000000000e+03
4.227900000000000000e+04 4.505449845161290141e+05 6.898000000000000000e+03
4.228000000000000000e+04 4.505601504516128334e+05 6.933000000000000000e+03
4.228100000000000000e+04 4.505760464516129578e+05 7.293000000000000000e+03
4.228200000000000000e+04 4.505911504516129498e+05 7.225000000000000000e+03
4.228300000000000000e+04 4.506070464516129578e+05 5.941000000000000000e+03
4.228400000000000000e+04 4.506221504516129498e+05 4.866000000000000000e+03
4.228500000000000000e+04 4.506380619354838855e+05 4.420000000000000000e+03
4.228600000000000000e+04 4.506529845161289559e+05 5.407000000000000000e+03
4.228700000000000000e+04 4.506681504516129498e+05 4.070000000000000000e+03
4.228800000000000000e+04 4.506840464516129578e+05 3.845000000000000000e+03
4.228900000000000000e+04 4.506991504516129498e+05 3.422000000000000000e+03
4.229000000000000000e+04 4.507150619354838855e+05 4.945000000000000000e+03
4.229100000000000000e+04 4.507299845161290141e+05 4.525000000000000000e+03
4.229200000000000000e+04 4.507451504516129498e+05 3.896000000000000000e+03
4.229300000000000000e+04 4.507610464516128413e+05 2.820000000000000000e+03
4.229400000000000000e+04 4.507761504516129498e+05 3.014000000000000000e+03
4.229500000000000000e+04 4.507920464516129578e+05 2.904000000000000000e+03
4.229600000000000000e+04 4.508071504516129498e+05 3.597000000000000000e+03
4.229700000000000000e+04 4.508230619354838855e+05 3.631000000000000000e+03
4.229800000000000000e+04 4.508379845161290141e+05 4.194000000000000000e+03
4.229900000000000000e+04 4.508531504516128334e+05 4.395000000000000000e+03
4.230000000000000000e+04 4.508690464516129578e+05 5.223000000000000000e+03
4.230100000000000000e+04 4.508841504516129498e+05 5.915000000000000000e+03
4.230200000000000000e+04 4.509000464516129578e+05 4.008000000000000000e+03
4.230300000000000000e+04 4.509151504516129498e+05 3.818000000000000000e+03
4.230400000000000000e+04 4.509310619354838855e+05 4.131000000000000000e+03
4.230500000000000000e+04 4.509459845161289559e+05 4.649000000000000000e+03
4.230600000000000000e+04 4.509611504516129498e+05 4.352000000000000000e+03
4.230700000000000000e+04 4.509770464516129578e+05 4.105000000000000000e+03
4.230800000000000000e+04 4.509921504516129498e+05 3.798000000000000000e+03
4.230900000000000000e+04 4.510080464516129578e+05 3.719000000000000000e+03
4.231000000000000000e+04 4.510231504516129498e+05 3.921000000000000000e+03
4.231100000000000000e+04 4.510390619354837690e+05 3.428000000000000000e+03
4.231200000000000000e+04 4.510539845161290141e+05 4.138000000000000000e+03
4.231300000000000000e+04 4.510691504516129498e+05 4.154000000000000000e+03
4.231400000000000000e+04 4.510850464516129578e+05 4.098000000000000000e+03
4.231500000000000000e+04 4.511001504516129498e+05 3.602000000000000000e+03
4.231600000000000000e+04 4.511160464516129578e+05 4.211000000000000000e+03
4.231700000000000000e+04 4.511311504516129498e+05 3.799000000000000000e+03
4.231800000000000000e+04 4.511470619354837690e+05 3.697000000000000000e+03
4.231900000000000000e+04 4.511619845161290141e+05 3.685000000000000000e+03
4.232000000000000000e+04 4.511771504516129498e+05 3.184000000000000000e+03
4.232100000000000000e+04 4.511930464516129578e+05 2.278000000000000000e+03
4.232200000000000000e+04 4.512081504516129498e+05 3.778000000000000000e+03
4.232300000000000000e+04 4.512240619354838855e+05 8.699000000000000000e+03
4.232400000000000000e+04 4.512389845161289559e+05 1.097000000000000000e+04
4.232500000000000000e+04 4.512541504516129498e+05 8.795000000000000000e+03
4.232600000000000000e+04 4.512700464516129578e+05 9.560000000000000000e+03
4.232700000000000000e+04 4.512851504516129498e+05 1.080800000000000000e+04
4.232800000000000000e+04 4.513010464516129578e+05 1.025900000000000000e+04
4.232900000000000000e+04 4.513161504516129498e+05 8.988000000000000000e+03
4.233000000000000000e+04 4.513320619354837690e+05 1.049100000000000000e+04
4.233100000000000000e+04 4.513469845161290141e+05 1.098300000000000000e+04
4.233200000000000000e+04 4.513621504516129498e+05 1.162900000000000000e+04
4.233300000000000000e+04 4.513780464516129578e+05 1.101900000000000000e+04
4.233400000000000000e+04 4.513931504516129498e+05 1.143100000000000000e+04
4.233500000000000000e+04 4.514090464516129578e+05 1.157600000000000000e+04
4.233600000000000000e+04 4.514241504516128334e+05 1.064700000000000000e+04
4.233700000000000000e+04 4.514400619354838855e+05 9.452000000000000000e+03
4.233800000000000000e+04 4.514549845161290141e+05 9.980000000000000000e+03
4.233900000000000000e+04 4.514701504516129498e+05 9.024000000000000000e+03
4.234000000000000000e+04 4.514860464516129578e+05 9.682000000000000000e+03
4.234100000000000000e+04 4.515011504516129498e+05 9.815000000000000000e+03
4.234200000000000000e+04 4.515170464516129578e+05 1.128500000000000000e+04
4.234300000000000000e+04 4.515321504516128334e+05 1.016500000000000000e+04
4.234400000000000000e+04 4.515480619354838855e+05 9.504000000000000000e+03
4.234500000000000000e+04 4.515629845161290141e+05 9.692000000000000000e+03
4.234600000000000000e+04 4.515781504516129498e+05 1.386600000000000000e+04
4.234700000000000000e+04 4.515940464516129578e+05 1.449700000000000000e+04
4.234800000000000000e+04 4.516091504516129498e+05 1.312500000000000000e+04
