# Index 	 Time 	 Data
2.176200000000000000e+04 2.537797774117646914e+05 2.133500000000000000e+04
2.176300000000000000e+04 2.537883491764705395e+05 1.144800000000000000e+04
2.176400000000000000e+04 2.537973999999999651e+05 1.151800000000000000e+04
2.176500000000000000e+04 2.538063999999999651e+05 9.658000000000000000e+03
2.176600000000000000e+04 2.538154000000000233e+05 8.428000000000000000e+03
2.176700000000000000e+04 2.538244000000000233e+05 5.689000000000000000e+03
2.176800000000000000e+04 2.538333999999999942e+05 6.605000000000000000e+03
2.176900000000000000e+04 2.538423999999999942e+05 6.085000000000000000e+03
2.177000000000000000e+04 2.538513999999999651e+05 5.169000000000000000e+03
2.177100000000000000e+04 2.538603999999999651e+05 5.420000000000000000e+03
2.177200000000000000e+04 2.538694762352941325e+05 6.033000000000000000e+03
2.177300000000000000e+04 2.538777774117647496e+05 6.782000000000000000e+03
2.177400000000000000e+04 2.538863491764705977e+05 5.767000000000000000e+03
2.177500000000000000e+04 2.538953999999999942e+05 5.774000000000000000e+03
2.177600000000000000e+04 2.539043999999999651e+05 5.720000000000000000e+03
2.177700000000000000e+04 2.539133999999999651e+05 6.162000000000000000e+03
2.177800000000000000e+04 2.539223999999999651e+05 5.456000000000000000e+03
2.177900000000000000e+04 2.539314000000000233e+05 5.141000000000000000e+03
2.178000000000000000e+04 2.539404000000000233e+05 7.248000000000000000e+03
2.178100000000000000e+04 2.539493999999999942e+05 7.018000000000000000e+03
2.178200000000000000e+04 2.539583999999999942e+05 8.419000000000000000e+03
2.178300000000000000e+04 2.539674762352941034e+05 7.863000000000000000e+03
2.178400000000000000e+04 2.539757774117646914e+05 8.437000000000000000e+03
2.178500000000000000e+04 2.539843491764706268e+05 8.901000000000000000e+03
2.178600000000000000e+04 2.539934000000000233e+05 9.086000000000000000e+03
2.178700000000000000e+04 2.540023999999999942e+05 9.355000000000000000e+03
2.178800000000000000e+04 2.540113999999999942e+05 1.112700000000000000e+04
2.178900000000000000e+04 2.540203999999999651e+05 1.771400000000000000e+04
