# Index 	 Time 	 Data
3.655700000000000000e+04 3.916985745882353513e+05 7.396000000000000000e+03
3.655800000000000000e+04 3.917072225882352795e+05 6.852000000000000000e+03
3.655900000000000000e+04 3.917155745882352930e+05 7.225000000000000000e+03
3.656000000000000000e+04 3.917242225882352795e+05 7.728000000000000000e+03
3.656100000000000000e+04 3.917325745882353513e+05 7.110000000000000000e+03
3.656200000000000000e+04 3.917412225882352795e+05 8.438000000000000000e+03
3.656300000000000000e+04 3.917495745882353513e+05 5.434000000000000000e+03
3.656400000000000000e+04 3.917582225882352795e+05 7.562000000000000000e+03
3.656500000000000000e+04 3.917665237647058675e+05 8.202000000000000000e+03
3.656600000000000000e+04 3.917756508235294023e+05 7.340000000000000000e+03
3.656700000000000000e+04 3.917842225882352795e+05 7.549000000000000000e+03
3.656800000000000000e+04 3.917925745882353513e+05 6.093000000000000000e+03
3.656900000000000000e+04 3.918012225882353378e+05 7.437000000000000000e+03
3.657000000000000000e+04 3.918095745882353513e+05 5.877000000000000000e+03
3.657100000000000000e+04 3.918182225882352795e+05 6.825000000000000000e+03
3.657200000000000000e+04 3.918265745882352930e+05 7.469000000000000000e+03
3.657300000000000000e+04 3.918352225882352795e+05 5.608000000000000000e+03
3.657400000000000000e+04 3.918435237647059257e+05 4.382000000000000000e+03
3.657500000000000000e+04 3.918526508235294605e+05 4.498000000000000000e+03
3.657600000000000000e+04 3.918612225882353378e+05 4.578000000000000000e+03
3.657700000000000000e+04 3.918695745882353513e+05 5.352000000000000000e+03
3.657800000000000000e+04 3.918782225882352795e+05 8.312000000000000000e+03
3.657900000000000000e+04 3.918865745882352930e+05 9.793000000000000000e+03
3.658000000000000000e+04 3.918952225882352795e+05 1.012200000000000000e+04
3.658100000000000000e+04 3.919035745882353513e+05 9.029000000000000000e+03
3.658200000000000000e+04 3.919122225882353378e+05 1.041100000000000000e+04
3.658300000000000000e+04 3.919205237647059257e+05 6.386000000000000000e+03
3.658400000000000000e+04 3.919296508235294023e+05 4.454000000000000000e+03
3.658500000000000000e+04 3.919382225882352795e+05 6.038000000000000000e+03
3.658600000000000000e+04 3.919465745882353513e+05 3.672000000000000000e+03
3.658700000000000000e+04 3.919552225882352795e+05 2.938000000000000000e+03
3.658800000000000000e+04 3.919635745882353513e+05 3.159000000000000000e+03
3.658900000000000000e+04 3.919722225882352795e+05 3.489000000000000000e+03
3.659000000000000000e+04 3.919805745882352930e+05 2.976000000000000000e+03
3.659100000000000000e+04 3.919892225882352795e+05 3.266000000000000000e+03
3.659200000000000000e+04 3.919975237647059257e+05 3.311000000000000000e+03
3.659300000000000000e+04 3.920066508235294605e+05 3.697000000000000000e+03
3.659400000000000000e+04 3.920152225882353378e+05 3.758000000000000000e+03
3.659500000000000000e+04 3.920235745882353513e+05 3.325000000000000000e+03
3.659600000000000000e+04 3.920322225882352795e+05 3.594000000000000000e+03
3.659700000000000000e+04 3.920405745882352930e+05 3.188000000000000000e+03
3.659800000000000000e+04 3.920492225882352795e+05 3.174000000000000000e+03
3.659900000000000000e+04 3.920575745882353513e+05 3.303000000000000000e+03
3.660000000000000000e+04 3.920662225882352795e+05 3.795000000000000000e+03
3.660100000000000000e+04 3.920745745882353513e+05 4.141000000000000000e+03
3.660200000000000000e+04 3.920832225882352795e+05 6.132000000000000000e+03
