# Index 	 Time 	 Data
4.824800000000000000e+04 5.456599380645162892e+05 1.178700000000000000e+04
4.824900000000000000e+04 5.456758495483872248e+05 1.299300000000000000e+04
4.825000000000000000e+04 5.456909535483870422e+05 1.206400000000000000e+04
4.825100000000000000e+04 5.457068495483871084e+05 7.851000000000000000e+03
4.825200000000000000e+04 5.457220154838707531e+05 7.542000000000000000e+03
4.825300000000000000e+04 5.457369380645159399e+05 7.648000000000000000e+03
4.825400000000000000e+04 5.457528495483869920e+05 6.874000000000000000e+03
4.825500000000000000e+04 5.457680154838711023e+05 6.251000000000000000e+03
4.825600000000000000e+04 5.457829380645162892e+05 5.996000000000000000e+03
4.825700000000000000e+04 5.457988495483872248e+05 6.285000000000000000e+03
4.825800000000000000e+04 5.458139535483871587e+05 6.115000000000000000e+03
4.825900000000000000e+04 5.458298495483872248e+05 6.201000000000000000e+03
4.826000000000000000e+04 5.458450154838711023e+05 6.742000000000000000e+03
4.826100000000000000e+04 5.458599380645162892e+05 6.186000000000000000e+03
4.826200000000000000e+04 5.458758495483869920e+05 6.293000000000000000e+03
4.826300000000000000e+04 5.458910154838708695e+05 6.610000000000000000e+03
4.826400000000000000e+04 5.459059380645159399e+05 6.099000000000000000e+03
4.826500000000000000e+04 5.459218495483869920e+05 6.156000000000000000e+03
4.826600000000000000e+04 5.459369535483870422e+05 6.439000000000000000e+03
4.826700000000000000e+04 5.459528495483872248e+05 6.323000000000000000e+03
4.826800000000000000e+04 5.459680154838711023e+05 6.752000000000000000e+03
4.826900000000000000e+04 5.459829380645162892e+05 7.533000000000000000e+03
4.827000000000000000e+04 5.459988495483872248e+05 6.097000000000000000e+03
4.827100000000000000e+04 5.460140154838711023e+05 6.538000000000000000e+03
4.827200000000000000e+04 5.460289380645162892e+05 7.132000000000000000e+03
4.827300000000000000e+04 5.460448495483872248e+05 5.932000000000000000e+03
4.827400000000000000e+04 5.460599535483872751e+05 5.936000000000000000e+03
4.827500000000000000e+04 5.460758495483869920e+05 5.915000000000000000e+03
4.827600000000000000e+04 5.460910154838708695e+05 6.168000000000000000e+03
4.827700000000000000e+04 5.461059380645159399e+05 6.015000000000000000e+03
4.827800000000000000e+04 5.461218495483869920e+05 6.106000000000000000e+03
4.827900000000000000e+04 5.461370154838707531e+05 6.268000000000000000e+03
4.828000000000000000e+04 5.461519380645162892e+05 5.966000000000000000e+03
4.828100000000000000e+04 5.461678495483872248e+05 6.015000000000000000e+03
4.828200000000000000e+04 5.461830154838711023e+05 5.970000000000000000e+03
4.828300000000000000e+04 5.461979380645162892e+05 6.489000000000000000e+03
4.828400000000000000e+04 5.462138495483872248e+05 7.982000000000000000e+03
4.828500000000000000e+04 5.462290154838711023e+05 7.380000000000000000e+03
4.828600000000000000e+04 5.462439380645162892e+05 7.444000000000000000e+03
4.828700000000000000e+04 5.462598495483869920e+05 6.875000000000000000e+03
4.828800000000000000e+04 5.462750154838708695e+05 6.609000000000000000e+03
4.828900000000000000e+04 5.462899380645159399e+05 8.579000000000000000e+03
4.829000000000000000e+04 5.463058495483869920e+05 8.546000000000000000e+03
4.829100000000000000e+04 5.463209535483870422e+05 7.688000000000000000e+03
4.829200000000000000e+04 5.463368495483872248e+05 6.125000000000000000e+03
4.829300000000000000e+04 5.463520154838711023e+05 6.515000000000000000e+03
4.829400000000000000e+04 5.463669380645162892e+05 6.702000000000000000e+03
4.829500000000000000e+04 5.463828495483872248e+05 5.745000000000000000e+03
4.829600000000000000e+04 5.463980154838711023e+05 6.318000000000000000e+03
4.829700000000000000e+04 5.464129380645162892e+05 7.112000000000000000e+03
4.829800000000000000e+04 5.464288495483872248e+05 7.590000000000000000e+03
4.829900000000000000e+04 5.464440154838711023e+05 8.155000000000000000e+03
4.830000000000000000e+04 5.464589380645160563e+05 8.094000000000000000e+03
4.830100000000000000e+04 5.464748495483871084e+05 8.388000000000000000e+03
4.830200000000000000e+04 5.464900154838707531e+05 7.359000000000000000e+03
4.830300000000000000e+04 5.465049380645159399e+05 7.159000000000000000e+03
4.830400000000000000e+04 5.465208495483869920e+05 8.596000000000000000e+03
4.830500000000000000e+04 5.465360154838711023e+05 8.833000000000000000e+03
4.830600000000000000e+04 5.465509380645162892e+05 7.088000000000000000e+03
4.830700000000000000e+04 5.465668495483872248e+05 6.493000000000000000e+03
4.830800000000000000e+04 5.465820154838711023e+05 6.089000000000000000e+03
4.830900000000000000e+04 5.465969380645162892e+05 5.986000000000000000e+03
4.831000000000000000e+04 5.466128495483872248e+05 5.817000000000000000e+03
4.831100000000000000e+04 5.466279535483872751e+05 6.134000000000000000e+03
4.831200000000000000e+04 5.466438495483869920e+05 6.526000000000000000e+03
4.831300000000000000e+04 5.466590154838708695e+05 6.500000000000000000e+03
4.831400000000000000e+04 5.466739380645159399e+05 6.613000000000000000e+03
4.831500000000000000e+04 5.466898495483869920e+05 6.590000000000000000e+03
4.831600000000000000e+04 5.467050154838707531e+05 6.248000000000000000e+03
4.831700000000000000e+04 5.467199380645162892e+05 6.237000000000000000e+03
4.831800000000000000e+04 5.467358495483872248e+05 7.375000000000000000e+03
4.831900000000000000e+04 5.467510154838711023e+05 8.982000000000000000e+03
4.832000000000000000e+04 5.467659380645162892e+05 1.010600000000000000e+04
4.832100000000000000e+04 5.467818495483872248e+05 7.755000000000000000e+03
4.832200000000000000e+04 5.467970154838711023e+05 6.843000000000000000e+03
4.832300000000000000e+04 5.468119380645162892e+05 1.094300000000000000e+04
4.832400000000000000e+04 5.468278495483872248e+05 6.232000000000000000e+03
4.832500000000000000e+04 5.468430154838708695e+05 6.906000000000000000e+03
4.832600000000000000e+04 5.468579380645160563e+05 9.599000000000000000e+03
4.832700000000000000e+04 5.468738495483869920e+05 9.685000000000000000e+03
4.832800000000000000e+04 5.468890154838707531e+05 1.028800000000000000e+04
4.832900000000000000e+04 5.469039380645159399e+05 9.108000000000000000e+03
4.833000000000000000e+04 5.469198495483872248e+05 9.986000000000000000e+03
4.833100000000000000e+04 5.469350154838711023e+05 5.775000000000000000e+03
4.833200000000000000e+04 5.469499380645162892e+05 8.115000000000000000e+03
4.833300000000000000e+04 5.469658495483872248e+05 9.093000000000000000e+03
4.833400000000000000e+04 5.469809535483871587e+05 9.577000000000000000e+03
4.833500000000000000e+04 5.469968495483872248e+05 1.046600000000000000e+04
4.833600000000000000e+04 5.470120154838711023e+05 8.499000000000000000e+03
4.833700000000000000e+04 5.470269380645160563e+05 7.118000000000000000e+03
4.833800000000000000e+04 5.470428495483871084e+05 7.835000000000000000e+03
4.833900000000000000e+04 5.470580154838707531e+05 9.346000000000000000e+03
4.834000000000000000e+04 5.470729380645159399e+05 1.019100000000000000e+04
4.834100000000000000e+04 5.470888495483869920e+05 1.053400000000000000e+04
4.834200000000000000e+04 5.471040154838711023e+05 8.241000000000000000e+03
4.834300000000000000e+04 5.471189380645162892e+05 7.887000000000000000e+03
4.834400000000000000e+04 5.471348495483872248e+05 9.885000000000000000e+03
4.834500000000000000e+04 5.471499535483871587e+05 7.681000000000000000e+03
4.834600000000000000e+04 5.471658495483872248e+05 1.005800000000000000e+04
4.834700000000000000e+04 5.471809535483871587e+05 9.521000000000000000e+03
4.834800000000000000e+04 5.471968495483872248e+05 9.342000000000000000e+03
4.834900000000000000e+04 5.472120154838711023e+05 9.677000000000000000e+03
4.835000000000000000e+04 5.472269380645160563e+05 8.658000000000000000e+03
4.835100000000000000e+04 5.472428495483871084e+05 8.799000000000000000e+03
