# Index 	 Time 	 Data
3.106800000000000000e+04 3.429282677647059318e+05 3.647000000000000000e+03
3.106900000000000000e+04 3.429363548235294875e+05 3.753000000000000000e+03
3.107000000000000000e+04 3.429451830588235171e+05 3.369000000000000000e+03
3.107100000000000000e+04 3.429542000000000116e+05 3.409000000000000000e+03
3.107200000000000000e+04 3.429632677647059318e+05 3.928000000000000000e+03
3.107300000000000000e+04 3.429713548235294293e+05 3.823000000000000000e+03
3.107400000000000000e+04 3.429801830588235171e+05 2.999000000000000000e+03
3.107500000000000000e+04 3.429892000000000116e+05 2.446000000000000000e+03
3.107600000000000000e+04 3.429982677647059318e+05 2.544000000000000000e+03
3.107700000000000000e+04 3.430063548235293711e+05 2.612000000000000000e+03
3.107800000000000000e+04 3.430151830588235171e+05 3.125000000000000000e+03
3.107900000000000000e+04 3.430242000000000116e+05 2.698000000000000000e+03
3.108000000000000000e+04 3.430332677647059318e+05 2.589000000000000000e+03
3.108100000000000000e+04 3.430413548235294293e+05 2.887000000000000000e+03
3.108200000000000000e+04 3.430501830588235753e+05 3.653000000000000000e+03
3.108300000000000000e+04 3.430591999999999534e+05 3.338000000000000000e+03
3.108400000000000000e+04 3.430682677647058154e+05 3.620000000000000000e+03
3.108500000000000000e+04 3.430763548235294293e+05 3.707000000000000000e+03
3.108600000000000000e+04 3.430851830588235171e+05 3.642000000000000000e+03
3.108700000000000000e+04 3.430942000000000116e+05 4.021000000000000000e+03
3.108800000000000000e+04 3.431032000000000698e+05 3.843000000000000000e+03
3.108900000000000000e+04 3.431122677647058736e+05 3.864000000000000000e+03
3.109000000000000000e+04 3.431203548235294293e+05 3.885000000000000000e+03
3.109100000000000000e+04 3.431291830588235171e+05 3.869000000000000000e+03
3.109200000000000000e+04 3.431382000000000116e+05 3.308000000000000000e+03
3.109300000000000000e+04 3.431472677647059318e+05 1.979000000000000000e+03
3.109400000000000000e+04 3.431553548235294875e+05 2.135000000000000000e+03
3.109500000000000000e+04 3.431641830588235171e+05 3.268000000000000000e+03
3.109600000000000000e+04 3.431732000000000116e+05 2.508000000000000000e+03
3.109700000000000000e+04 3.431822677647059318e+05 2.210000000000000000e+03
3.109800000000000000e+04 3.431903548235294293e+05 3.216000000000000000e+03
3.109900000000000000e+04 3.431991830588235171e+05 4.107000000000000000e+03
3.110000000000000000e+04 3.432082000000000116e+05 3.165000000000000000e+03
3.110100000000000000e+04 3.432172677647059318e+05 3.461000000000000000e+03
3.110200000000000000e+04 3.432253548235293711e+05 3.258000000000000000e+03
3.110300000000000000e+04 3.432341830588235171e+05 3.533000000000000000e+03
3.110400000000000000e+04 3.432432000000000116e+05 2.836000000000000000e+03
3.110500000000000000e+04 3.432522677647059318e+05 2.344000000000000000e+03
3.110600000000000000e+04 3.432603548235294293e+05 2.099000000000000000e+03
3.110700000000000000e+04 3.432691830588235753e+05 2.173000000000000000e+03
3.110800000000000000e+04 3.432781999999999534e+05 2.025000000000000000e+03
3.110900000000000000e+04 3.432872000000000116e+05 2.086000000000000000e+03
3.111000000000000000e+04 3.432962677647059318e+05 2.096000000000000000e+03
3.111100000000000000e+04 3.433043548235294293e+05 2.142000000000000000e+03
3.111200000000000000e+04 3.433131830588235171e+05 2.067000000000000000e+03
3.111300000000000000e+04 3.433222000000000698e+05 1.851000000000000000e+03
3.111400000000000000e+04 3.433312677647058736e+05 2.876000000000000000e+03
3.111500000000000000e+04 3.433393548235294293e+05 3.657000000000000000e+03
3.111600000000000000e+04 3.433481830588235171e+05 2.851000000000000000e+03
3.111700000000000000e+04 3.433572000000000116e+05 2.552000000000000000e+03
3.111800000000000000e+04 3.433662677647059318e+05 2.905000000000000000e+03
3.111900000000000000e+04 3.433743548235294875e+05 2.902000000000000000e+03
3.112000000000000000e+04 3.433831830588235171e+05 3.014000000000000000e+03
3.112100000000000000e+04 3.433922000000000116e+05 3.116000000000000000e+03
3.112200000000000000e+04 3.434012677647059318e+05 3.367000000000000000e+03
3.112300000000000000e+04 3.434093548235294293e+05 3.353000000000000000e+03
3.112400000000000000e+04 3.434181830588235171e+05 3.089000000000000000e+03
3.112500000000000000e+04 3.434272000000000116e+05 3.490000000000000000e+03
3.112600000000000000e+04 3.434362000000000698e+05 3.360000000000000000e+03
3.112700000000000000e+04 3.434452677647058736e+05 3.455000000000000000e+03
3.112800000000000000e+04 3.434533548235294293e+05 3.584000000000000000e+03
3.112900000000000000e+04 3.434621830588235171e+05 3.329000000000000000e+03
3.113000000000000000e+04 3.434712000000000116e+05 3.399000000000000000e+03
3.113100000000000000e+04 3.434802677647059318e+05 3.391000000000000000e+03
3.113200000000000000e+04 3.434883548235294875e+05 3.335000000000000000e+03
3.113300000000000000e+04 3.434972508235293790e+05 3.159000000000000000e+03
3.113400000000000000e+04 3.435053548235294293e+05 2.948000000000000000e+03
3.113500000000000000e+04 3.435142508235293790e+05 2.995000000000000000e+03
3.113600000000000000e+04 3.435223548235294293e+05 2.921000000000000000e+03
3.113700000000000000e+04 3.435311830588235171e+05 3.475000000000000000e+03
3.113800000000000000e+04 3.435402677647059318e+05 4.009000000000000000e+03
3.113900000000000000e+04 3.435483548235293711e+05 4.090000000000000000e+03
3.114000000000000000e+04 3.435572508235294372e+05 3.784000000000000000e+03
3.114100000000000000e+04 3.435653548235294293e+05 3.699000000000000000e+03
3.114200000000000000e+04 3.435741830588235171e+05 3.507000000000000000e+03
3.114300000000000000e+04 3.435832677647059318e+05 3.533000000000000000e+03
3.114400000000000000e+04 3.435913548235294875e+05 3.724000000000000000e+03
3.114500000000000000e+04 3.436002508235293790e+05 3.652000000000000000e+03
3.114600000000000000e+04 3.436083548235294293e+05 3.998000000000000000e+03
3.114700000000000000e+04 3.436172508235293790e+05 3.608000000000000000e+03
3.114800000000000000e+04 3.436253548235294293e+05 3.853000000000000000e+03
3.114900000000000000e+04 3.436341830588235171e+05 4.353000000000000000e+03
3.115000000000000000e+04 3.436432677647059318e+05 4.729000000000000000e+03
3.115100000000000000e+04 3.436513548235294875e+05 4.776000000000000000e+03
3.115200000000000000e+04 3.436602508235293790e+05 4.420000000000000000e+03
3.115300000000000000e+04 3.436683548235294293e+05 3.651000000000000000e+03
3.115400000000000000e+04 3.436771830588235171e+05 2.623000000000000000e+03
3.115500000000000000e+04 3.436862677647059318e+05 2.914000000000000000e+03
3.115600000000000000e+04 3.436943548235294293e+05 3.826000000000000000e+03
3.115700000000000000e+04 3.437032508235294954e+05 4.244000000000000000e+03
3.115800000000000000e+04 3.437113548235293711e+05 4.682000000000000000e+03
3.115900000000000000e+04 3.437201830588235171e+05 3.513000000000000000e+03
3.116000000000000000e+04 3.437292677647059318e+05 2.894000000000000000e+03
3.116100000000000000e+04 3.437373548235294293e+05 2.866000000000000000e+03
3.116200000000000000e+04 3.437462508235293790e+05 4.332000000000000000e+03
3.116300000000000000e+04 3.437543548235294875e+05 4.342000000000000000e+03
3.116400000000000000e+04 3.437632508235293790e+05 4.093000000000000000e+03
3.116500000000000000e+04 3.437713548235294293e+05 3.305000000000000000e+03
3.116600000000000000e+04 3.437801830588235171e+05 3.459000000000000000e+03
3.116700000000000000e+04 3.437892677647059318e+05 3.179000000000000000e+03
3.116800000000000000e+04 3.437973548235294293e+05 3.133000000000000000e+03
3.116900000000000000e+04 3.438062508235294954e+05 3.811000000000000000e+03
3.117000000000000000e+04 3.438143548235293711e+05 3.117000000000000000e+03
3.117100000000000000e+04 3.438231830588235171e+05 3.622000000000000000e+03
3.117200000000000000e+04 3.438322677647059318e+05 3.525000000000000000e+03
3.117300000000000000e+04 3.438403548235294293e+05 3.626000000000000000e+03
3.117400000000000000e+04 3.438492508235293790e+05 3.715000000000000000e+03
3.117500000000000000e+04 3.438573548235294293e+05 3.610000000000000000e+03
3.117600000000000000e+04 3.438662508235294954e+05 3.514000000000000000e+03
3.117700000000000000e+04 3.438743548235293711e+05 3.410000000000000000e+03
3.117800000000000000e+04 3.438831830588235171e+05 3.838000000000000000e+03
3.117900000000000000e+04 3.438922677647059318e+05 3.106000000000000000e+03
3.118000000000000000e+04 3.439003548235294293e+05 3.540000000000000000e+03
3.118100000000000000e+04 3.439092508235293790e+05 3.671000000000000000e+03
3.118200000000000000e+04 3.439173548235294875e+05 3.890000000000000000e+03
3.118300000000000000e+04 3.439261830588235171e+05 4.334000000000000000e+03
3.118400000000000000e+04 3.439352677647058154e+05 4.298000000000000000e+03
3.118500000000000000e+04 3.439433548235294293e+05 3.775000000000000000e+03
3.118600000000000000e+04 3.439522508235293790e+05 4.044000000000000000e+03
3.118700000000000000e+04 3.439603548235294293e+05 4.197000000000000000e+03
3.118800000000000000e+04 3.439692508235294954e+05 3.937000000000000000e+03
3.118900000000000000e+04 3.439773548235293711e+05 3.933000000000000000e+03
3.119000000000000000e+04 3.439861830588235171e+05 4.104000000000000000e+03
3.119100000000000000e+04 3.439952677647059318e+05 4.910000000000000000e+03
3.119200000000000000e+04 3.440033548235294293e+05 6.251000000000000000e+03
3.119300000000000000e+04 3.440121830588235171e+05 9.971000000000000000e+03
3.119400000000000000e+04 3.440212677647059318e+05 1.378000000000000000e+04
3.119500000000000000e+04 3.440293548235293711e+05 1.437300000000000000e+04
3.119600000000000000e+04 3.440381830588235171e+05 1.053300000000000000e+04
3.119700000000000000e+04 3.440472000000000116e+05 8.287000000000000000e+03
3.119800000000000000e+04 3.440562677647059318e+05 7.591000000000000000e+03
3.119900000000000000e+04 3.440643548235294293e+05 7.027000000000000000e+03
