# Index 	 Time 	 Data
3.846800000000000000e+04 4.095622677647059318e+05 6.224000000000000000e+03
3.846900000000000000e+04 4.095703548235294293e+05 4.674000000000000000e+03
3.847000000000000000e+04 4.095791830588235753e+05 4.602000000000000000e+03
3.847100000000000000e+04 4.095882677647058736e+05 4.780000000000000000e+03
3.847200000000000000e+04 4.095963548235294293e+05 4.585000000000000000e+03
3.847300000000000000e+04 4.096051830588235171e+05 4.463000000000000000e+03
3.847400000000000000e+04 4.096142677647059318e+05 4.455000000000000000e+03
3.847500000000000000e+04 4.096223548235294293e+05 5.448000000000000000e+03
3.847600000000000000e+04 4.096311830588235753e+05 4.890000000000000000e+03
3.847700000000000000e+04 4.096402677647058736e+05 4.897000000000000000e+03
3.847800000000000000e+04 4.096483548235294293e+05 5.636000000000000000e+03
3.847900000000000000e+04 4.096571830588235171e+05 6.815000000000000000e+03
3.848000000000000000e+04 4.096662000000000116e+05 5.468000000000000000e+03
3.848100000000000000e+04 4.096752677647059318e+05 5.486000000000000000e+03
3.848200000000000000e+04 4.096833548235294293e+05 5.441000000000000000e+03
3.848300000000000000e+04 4.096921830588235753e+05 5.224000000000000000e+03
3.848400000000000000e+04 4.097012677647058736e+05 4.713000000000000000e+03
3.848500000000000000e+04 4.097093548235294293e+05 4.843000000000000000e+03
3.848600000000000000e+04 4.097181830588235171e+05 4.505000000000000000e+03
3.848700000000000000e+04 4.097272677647059318e+05 4.694000000000000000e+03
3.848800000000000000e+04 4.097353548235294293e+05 4.640000000000000000e+03
3.848900000000000000e+04 4.097441830588235753e+05 4.363000000000000000e+03
3.849000000000000000e+04 4.097532677647058736e+05 4.024000000000000000e+03
3.849100000000000000e+04 4.097613548235294293e+05 3.980000000000000000e+03
3.849200000000000000e+04 4.097701830588235171e+05 4.286000000000000000e+03
3.849300000000000000e+04 4.097792677647059318e+05 4.134000000000000000e+03
3.849400000000000000e+04 4.097873548235294293e+05 3.955000000000000000e+03
3.849500000000000000e+04 4.097961830588235753e+05 3.633000000000000000e+03
3.849600000000000000e+04 4.098052677647058736e+05 4.048000000000000000e+03
3.849700000000000000e+04 4.098133548235294293e+05 3.990000000000000000e+03
3.849800000000000000e+04 4.098221830588235171e+05 4.042000000000000000e+03
3.849900000000000000e+04 4.098312677647059318e+05 3.757000000000000000e+03
3.850000000000000000e+04 4.098393548235294293e+05 3.620000000000000000e+03
3.850100000000000000e+04 4.098481830588235753e+05 4.338000000000000000e+03
3.850200000000000000e+04 4.098571999999999534e+05 6.606000000000000000e+03
3.850300000000000000e+04 4.098662677647058154e+05 3.917000000000000000e+03
3.850400000000000000e+04 4.098743548235294293e+05 3.409000000000000000e+03
3.850500000000000000e+04 4.098831830588235171e+05 3.287000000000000000e+03
3.850600000000000000e+04 4.098922677647059318e+05 3.222000000000000000e+03
3.850700000000000000e+04 4.099003548235294293e+05 3.357000000000000000e+03
3.850800000000000000e+04 4.099091830588235753e+05 3.006000000000000000e+03
3.850900000000000000e+04 4.099182677647058736e+05 4.881000000000000000e+03
3.851000000000000000e+04 4.099263548235294293e+05 8.022000000000000000e+03
