# Index 	 Time 	 Data
1.488400000000000000e+04 1.878713491764705977e+05 3.839000000000000000e+03
1.488500000000000000e+04 1.878804762352941034e+05 3.941000000000000000e+03
1.488600000000000000e+04 1.878887774117647205e+05 3.961000000000000000e+03
1.488700000000000000e+04 1.878973491764705977e+05 3.623000000000000000e+03
1.488800000000000000e+04 1.879064762352941034e+05 4.179000000000000000e+03
1.488900000000000000e+04 1.879147774117647205e+05 3.818000000000000000e+03
1.489000000000000000e+04 1.879234254117647070e+05 4.420000000000000000e+03
1.489100000000000000e+04 1.879317774117646914e+05 3.957000000000000000e+03
1.489200000000000000e+04 1.879403491764705977e+05 3.542000000000000000e+03
1.489300000000000000e+04 1.879494762352941034e+05 3.502000000000000000e+03
1.489400000000000000e+04 1.879577774117646914e+05 3.340000000000000000e+03
1.489500000000000000e+04 1.879663491764705977e+05 3.607000000000000000e+03
1.489600000000000000e+04 1.879754762352941325e+05 3.969000000000000000e+03
1.489700000000000000e+04 1.879837774117647205e+05 3.762000000000000000e+03
1.489800000000000000e+04 1.879924254117647070e+05 4.103000000000000000e+03
1.489900000000000000e+04 1.880007774117647205e+05 3.443000000000000000e+03
1.490000000000000000e+04 1.880093491764705977e+05 3.479000000000000000e+03
1.490100000000000000e+04 1.880184762352941034e+05 3.430000000000000000e+03
1.490200000000000000e+04 1.880267774117647205e+05 3.752000000000000000e+03
1.490300000000000000e+04 1.880353491764705977e+05 3.482000000000000000e+03
1.490400000000000000e+04 1.880444762352941034e+05 3.776000000000000000e+03
1.490500000000000000e+04 1.880527774117647205e+05 3.620000000000000000e+03
1.490600000000000000e+04 1.880613491764705977e+05 3.478000000000000000e+03
1.490700000000000000e+04 1.880704762352941034e+05 3.467000000000000000e+03
1.490800000000000000e+04 1.880787774117647205e+05 4.132000000000000000e+03
1.490900000000000000e+04 1.880874254117647070e+05 4.899000000000000000e+03
1.491000000000000000e+04 1.880957774117646914e+05 4.961000000000000000e+03
1.491100000000000000e+04 1.881043491764705977e+05 4.568000000000000000e+03
1.491200000000000000e+04 1.881134762352941034e+05 5.230000000000000000e+03
1.491300000000000000e+04 1.881217774117646914e+05 5.277000000000000000e+03
1.491400000000000000e+04 1.881303491764705977e+05 6.303000000000000000e+03
