Label,Window,Average,Median,Variance,Skewness
Sine,1,0.9999623159365433,0.9999623159365431,4.946870225048151e-32,-1.0
Sine,2,0.9999999999999998,0.9999999999999999,1.2367175562620377e-32,1.0
Sine,3,0.9999999999999998,0.9999999999999999,1.2367175562620377e-32,1.0
Sine,4,1.0,1.0,0.0,NaN
Sine,5,1.0,1.0,0.0,NaN
Sine,6,1.0,1.0,0.0,NaN
Sine,7,0.9999999999999998,0.9999999999999999,1.2367175562620377e-32,1.0
Sine,8,1.0,1.0,0.0,NaN
Sine,9,1.0,1.0,0.0,NaN
Sine,10,1.0,1.0,0.0,NaN
Sine,11,0.9997109811416817,0.9997109811416817,0.0,NaN
Sine,12,0.17589577201338139,0.17589577201338125,1.932371181659434e-32,-1.0
Sine,13,5.927147661566323e-12,5.927147661566323e-12,0.0,NaN
Sine,14,0.9994674545020715,0.9994674545020724,7.914992360077042e-31,1.0
Sine,15,1.0,1.0,0.0,NaN
Sine,16,1.0,1.0,0.0,NaN
Sine,17,1.0,1.0,0.0,NaN
Sine,18,1.0,1.0,0.0,NaN
Sine,19,1.0,1.0,0.0,NaN
Sine,20,1.0,1.0,0.0,NaN
Sine,21,1.0,1.0,0.0,NaN
Sine,22,1.0,1.0,0.0,NaN
Sine,23,1.0,1.0,0.0,NaN
Sine,24,0.9959156291096573,0.9959156291096561,1.2367175562620377e-30,-1.0
Sine,25,0.0,0.0,0.0,NaN
Sine,26,0.5135456266600932,0.5135456266600932,0.0,NaN
Sine,27,1.0,1.0,0.0,NaN
Sine,28,1.0,1.0,0.0,NaN
Sine,29,0.9999999999999998,0.9999999999999999,1.2367175562620377e-32,1.0
Sine,30,0.9999999999999998,0.9999999999999997,1.2367175562620377e-32,-1.0
WhiteNoise,1,0.8836248652502854,0.9999623159365431,0.055611138020589236,-2.264298330363335
WhiteNoise,2,0.8955478212677849,0.9999538007875888,0.049552265408618006,-2.5626550736999953
WhiteNoise,3,0.918771092386912,0.9999433615424765,0.03869985410379389,-2.928841633366679
WhiteNoise,4,0.9120646097039954,0.9999305634294786,0.041526124876625735,-2.6242136383028436
WhiteNoise,5,0.9123968413048057,0.999914873435178,0.036680162166243604,-2.7214725467616745
WhiteNoise,6,0.9353177245947848,0.9998956381056269,0.03099459981389554,-3.2569130668140462
WhiteNoise,7,0.9453733900783823,0.9998720563314176,0.018734320895623727,-3.3341003417638344
WhiteNoise,8,0.930339515116324,0.9998431459832284,0.03221595378986784,-3.1466312818840865
WhiteNoise,9,0.9238530752323195,0.9998077030082848,0.03583967254961195,-2.999957719785763
WhiteNoise,10,0.9347728312431025,0.9997642512841953,0.030857129242290022,-3.114900497193518
WhiteNoise,11,0.9121964298735666,0.9997109811416817,0.03938344755543744,-2.707177911647163
WhiteNoise,12,0.922212192393726,0.9996456739958116,0.03430706264953875,-2.8141064015628197
WhiteNoise,13,0.916597196463971,0.9995656099467884,0.037959281652224564,-2.644760433469352
WhiteNoise,14,0.9151268788285427,0.9994674545020724,0.04078868770987334,-2.6549308345222378
WhiteNoise,15,0.9505338098987454,0.9993471197020599,0.02427984055447249,-3.7305501915489128
WhiteNoise,16,0.9436030781579596,0.999199593865506,0.02511133192788481,-3.2867311415331573
WhiteNoise,17,0.9383336707548157,0.9990187328639617,0.02571944751793562,-2.8313217812060927
WhiteNoise,18,0.9380033289411754,0.9987970042322608,0.026394122036006964,-2.823558658055185
WhiteNoise,19,0.9209409174974443,0.9985251734578198,0.039750734646464565,-2.7494356309266466
WhiteNoise,20,0.9386964696942778,0.9981919193833848,0.026116906774191286,-2.753440690770482
WhiteNoise,21,0.9392976538614376,0.9977833627055919,0.03220793862704167,-3.202675602886667
WhiteNoise,22,0.9273461416815837,0.9972824879323362,0.03690376606366639,-2.8093181620960097
WhiteNoise,23,0.9339612337101934,0.9966684347247391,0.031026744443589986,-2.8621472022491923
WhiteNoise,24,0.9293918895746833,0.9959156291096561,0.03450852311223981,-2.7401052170707585
WhiteNoise,25,0.9298825123088276,1.0,0.0371765918557031,-2.8393720040346633
WhiteNoise,26,0.9458104374820571,0.9938612653211768,0.024668865944882927,-2.9398723149348798
WhiteNoise,27,0.9379396957879653,1.0,0.035171290493509914,-3.1999731061470884
WhiteNoise,28,0.9309281080156276,0.9907735941547134,0.03492061349809667,-2.77213022221155
WhiteNoise,29,0.945270786145118,0.9999999999999999,0.028813558862779146,-3.3852946934743624
WhiteNoise,30,0.9369340044234935,0.9999999999999997,0.031396079232158,-2.9836892355560787
SineAndNoise,1,0.723120272563576,0.7693892914237427,0.09792083878850817,-1.0165344862353698
SineAndNoise,2,0.8543485515069454,0.9999538007875888,0.05990503875423139,-1.9202191760666247
SineAndNoise,3,0.9385070046330689,0.9999433615424765,0.02584477895117853,-3.4901573544769264
SineAndNoise,4,0.9668386106130602,0.9999305634294786,0.010135301767221518,-3.973259102633824
SineAndNoise,5,0.9790285369390205,0.999914873435178,0.005015617854736852,-3.0828958276005927
SineAndNoise,6,0.9846963391049208,1.0,0.005292405228912124,-6.17681560404826
SineAndNoise,7,0.987069688326805,0.9999999999999999,0.003395239069546357,-4.298540713951586
SineAndNoise,8,0.9752996529949219,0.9998431459832284,0.006411987303416821,-2.9382519567191063
SineAndNoise,9,0.971068702769859,0.9998077030082848,0.010446182930371521,-4.369154982219398
SineAndNoise,10,0.934963959704465,0.9997642512841953,0.030153053030666635,-3.169811698673841
SineAndNoise,11,0.8227295743875763,0.9997109811416817,0.06952281846773388,-1.5700884636988073
SineAndNoise,12,0.6686767407395469,0.6797338547113575,0.11780152630693401,-0.6859306604189674
SineAndNoise,13,0.6851773149718213,0.6700276586592756,0.10408326257263424,-0.7672709439641935
SineAndNoise,14,0.803406605981071,0.9994674545020724,0.07919759208410151,-1.378876573997746
SineAndNoise,15,0.8957237227103606,0.9993471197020599,0.04190410840423679,-2.149409933336735
SineAndNoise,16,0.9621827660122424,0.999199593865506,0.016182292585206818,-3.8405341993444484
SineAndNoise,17,0.9759322885751158,0.9990187328639617,0.008234277918177461,-3.5781968648721776
SineAndNoise,18,0.9890343140349608,1.0,0.005260653805464884,-7.9285834508986675
SineAndNoise,19,0.9914299290244879,1.0,0.0031392469805424064,-6.757703142601935
SineAndNoise,20,0.9798701744997711,1.0,0.008886861360695884,-5.2297085214069385
SineAndNoise,21,0.9823322209470517,1.0,0.006829625543653738,-4.658137674821658
SineAndNoise,22,0.9613164982551556,0.9972824879323362,0.018528661390971295,-3.867034719167243
SineAndNoise,23,0.8844732887508809,0.9966684347247391,0.05719593318267324,-2.0195698894012644
SineAndNoise,24,0.7811707331875907,0.9959156291096561,0.09277366623735159,-1.0553048377290397
SineAndNoise,25,0.6985863627862788,0.9949927183796266,0.12520612013445692,-0.6639927907302947
SineAndNoise,26,0.7277270532957142,0.9938612653211768,0.1195954466023995,-0.8347615904104948
SineAndNoise,27,0.8456111199452491,0.9924741473889427,0.07527642314363392,-1.5673961527024445
SineAndNoise,28,0.9304041796597572,0.9907735941547134,0.03394010223457183,-2.6761450511661162
SineAndNoise,29,0.9663557861893739,0.9999999999999999,0.014584161922918117,-3.883501300747168
SineAndNoise,30,0.978873542017741,0.9999999999999997,0.009030462587223861,-5.3511613435088465
AR1low,1,0.8117214257780615,0.9999623159365431,0.0832677313879081,-1.6482195828588757
AR1low,2,0.8722338546067584,0.9999538007875888,0.05552541745060286,-2.155304966244941
AR1low,3,0.8986945576959868,0.9999433615424765,0.04899504789740151,-2.561117547472863
AR1low,4,0.9046635311353896,0.9999305634294786,0.040565824430531125,-2.719551861169985
AR1low,5,0.9061808824435512,0.999914873435178,0.04143261854631294,-2.592540908754594
AR1low,6,0.9133947981868409,0.9998956381056269,0.037204147803564916,-2.7271152670167287
AR1low,7,0.9304974896967946,0.9998720563314176,0.03214600587980299,-3.0916774601869594
AR1low,8,0.9102119081515313,0.9998431459832284,0.04021316024303327,-2.631795906693361
AR1low,9,0.9181379711843366,0.9998077030082848,0.03493846783976711,-2.716270670393526
AR1low,10,0.9104704623972628,0.9997642512841953,0.03400863779034066,-2.5714203327629215
AR1low,11,0.9012865140240336,0.9997109811416817,0.04473237449018317,-2.4171941450330747
AR1low,12,0.8968050577393543,0.9996456739958116,0.0467372229723213,-2.354407199760989
