Label,Window,Average,Median,Variance,Skewness
SineAndNoise,19,0.9939451352609505,0.9999999746346787,0.00040462174778891816,-3.015113445775952
SineAndNoise,20,0.9875484829078186,0.9999999686041979,0.003116560693928298,-9.193085432514183
SineAndNoise,21,0.9754516378095411,0.9999999611399998,0.008364790134688412,-5.937482057737877
SineAndNoise,22,0.9574105333064928,0.9999999519012253,0.012275885231566449,-4.625838188510654
SineAndNoise,23,0.8722043565981926,0.917316212383724,0.05564614551656082,-2.233393927721104
SineAndNoise,24,0.7037424262180823,0.9146007005757341,0.11687183249323961,-0.7816695613220389
SineAndNoise,25,0.5934188416933187,0.9117960055724417,0.12905137951364531,-0.237356970853944
SineAndNoise,26,0.687178118570346,0.9088991984076383,0.1267374147663059,-0.7661473942916633
SineAndNoise,27,0.8385064593545019,0.9059072539216227,0.07100227629408819,-1.7949541718407729
SineAndNoise,28,0.9323258707945864,0.9999998270497067,0.025659761089884,-3.339774052293717
SineAndNoise,29,0.9616196373168014,0.9999997859316223,0.01613233933605164,-4.3864991799152815
SineAndNoise,30,0.9858747020308806,0.9999997350379147,0.0037854616917643033,-8.297600196812313
AR1low,1,0.7513983395994607,0.9593862053471133,0.10900501660833935,-1.0075718707521664
AR1low,2,0.8496460411420346,0.9580523617711633,0.07438296951026817,-1.8004546426491386
AR1low,3,0.8635829139151089,0.9566747119293789,0.06612621868790383,-1.8519746561829424
AR1low,4,0.9107775289754945,0.9999999989654007,0.042488700302749545,-2.7432698577926
AR1low,5,0.9012633513445077,0.9999999987194299,0.048670392955377575,-2.4949670312938017
AR1low,6,0.9130509863275762,0.9999999984149807,0.038928644891288756,-2.735874630017975
AR1low,7,0.9011930202907262,0.99999999803815,0.051597124297518795,-2.643038017043952
AR1low,8,0.9039378304237616,0.9999999975717299,0.04175664640278573,-2.350714510750207
AR1low,9,0.9023584400431732,0.9999999969944204,0.04248862950676767,-2.366012825666055
AR1low,10,0.9005170762844421,0.9999999962798587,0.044680679672263274,-2.448292345400748
AR1low,11,0.905737219864417,0.9999999953954134,0.04414123349552351,-2.610332325990937
AR1low,12,0.8987054615312247,0.9999999943006955,0.048371768049646865,-2.4580345232230223
AR1low,13,0.912491978814204,0.9999999929457138,0.03592723544939718,-2.760339533199849
AR1low,14,0.876153725444899,0.9999999912685918,0.06209251017318635,-2.19069257779741
AR1low,15,0.8972053206951635,0.9999999891927422,0.05132432863641288,-2.5703044349433184
AR1low,16,0.8747862538119325,0.9340548673085629,0.0599743450469235,-2.202869582987281
AR1low,17,0.9007588350234895,0.9999999834431414,0.04980116700214184,-2.6398891313098596
AR1low,18,0.8929500812620798,0.9999999795068295,0.047874963669045444,-2.4326584503130704
AR1low,19,0.8792498136489479,0.9999999746346787,0.059319697082482435,-2.2037292871552205
AR1low,20,0.9126744177619099,0.9999999686041979,0.03776899045810879,-2.969110235591053
AR1low,21,0.9066872885600346,0.9999999611399998,0.042295032632785876,-2.5741509438483567
AR1low,22,0.8749788856920805,0.9999999519012253,0.06111048539366219,-2.265269133324347
AR1low,23,0.9151883912740919,0.9999999404659774,0.0380561241368354,-3.1348577796376644
AR1low,24,0.882596234832929,0.9999999263120554,0.054490860589899125,-2.198912621833094
AR1low,25,0.9183294169266065,0.9999999087931077,0.035917992881348594,-3.321181372738993
AR1low,26,0.9103457719246538,0.9999998871091162,0.04197616694167195,-3.073230809530335
AR1low,27,0.8886091484956696,0.999999860269862,0.05231305859679484,-2.578772372769287
AR1low,28,0.9046844188066675,0.9999998270497067,0.04117510136214019,-2.8746540006837806
AR1low,29,0.9080647552801886,0.9999997859316223,0.04273222742785773,-2.802452282549391
AR1low,30,0.9001976065773452,0.9999997350379147,0.04630498423010394,-2.6670956768248164
AR1hi,1,0.13950902883566246,0.020146290213818863,0.04697177742185711,1.9984822969269755
AR1hi,2,0.3587824708906109,0.43335980920986006,0.13147832667656997,0.6982588703459126
AR1hi,3,0.46403162963940814,0.4300388092619537,0.15077992415513014,0.2601523986066798
AR1hi,4,0.5298074771495298,0.42669834539173257,0.1489846574580222,0.013310058156860758
AR1hi,5,0.557293766371726,0.4233383035238344,0.14384116999399627,-0.09017272076939527
AR1hi,6,0.6229452204676977,0.9522643000974883,0.1487636198212476,-0.40825614043884595
AR1hi,7,0.6284875372067649,0.9506965579743345,0.13618798261474685,-0.3900194008505063
AR1hi,8,0.6173925890938308,0.949077327858552,0.14186453994331852,-0.35463766667093155
AR1hi,9,0.6680832939529276,0.9474049187747272,0.13675875855889508,-0.6157886666985574
AR1hi,10,0.6368968445010418,0.9456775842122102,0.13752438298377956,-0.4351178692019421
AR1hi,11,0.6558651377700863,0.9438935203012188,0.14684147839001288,-0.5793769522211979
AR1hi,12,0.6772316977647779,0.9420508639290427,0.13221045957953806,-0.6450516366276001
AR1hi,13,0.7168680221375475,0.9401476907943794,0.12834126799462675,-0.8961019120831554
AR1hi,14,0.7070452922764956,0.9381820133977705,0.1339432645251725,-0.8279004461480177
AR1hi,15,0.6849162613693098,0.9361517789660393,0.13115842495114716,-0.6799028859902719
AR1hi,16,0.6767881686990848,0.9340548673085629,0.1289294102544555,-0.6267014848211593
AR1hi,17,0.6977116625437189,0.9318890886031398,0.1302414220216352,-0.7566479097109446
AR1hi,18,0.6763989790972347,0.9296521811091402,0.1382145475262099,-0.6359043634392285
AR1hi,19,0.7211070310744412,0.9273418088055514,0.12583194468734504,-0.8963465995064741
AR1hi,20,0.7293213650798267,0.9249555589514521,0.12794612875863887,-0.9951679779669103
AR1hi,21,0.7364324409894731,0.922490939566367,0.12153900282727027,-1.0068717943653367
AR1hi,22,0.6975590288825476,0.9199453768278707,0.1327596903245395,-0.7476131704748601
AR1hi,23,0.7558991276705117,0.917316212383724,0.10906840042065745,-1.112656569133218
AR1hi,24,0.7323657520819641,0.9146007005757341,0.1249806648262063,-0.9591858053769468
AR1hi,25,0.7048437672631485,0.9117960055724417,0.12232073391857223,-0.8036543125809117
AR1hi,26,0.7227304824058229,0.9088991984076383,0.11799785657279468,-0.8847115329099711
AR1hi,27,0.7116905574261039,0.9059072539216227,0.12898859916777525,-0.901693595652768
AR1hi,28,0.7726890479964315,0.9028170476020017,0.1099522383772503,-1.3249757539510694
AR1hi,29,0.7433716706823604,0.8996253523207355,0.12414121726333381,-1.0873560671383549
AR1hi,30,0.7743249693168409,0.8963288349640219,0.10263809049034779,-1.2699248715652185
