# Index 	 Time 	 Data
9.670000000000000000e+03 1.219980000000000000e+05 2.685300000000000000e+04
9.671000000000000000e+03 1.220130000000000000e+05 1.188200000000000000e+04
9.672000000000000000e+03 1.220270000000000000e+05 2.099400000000000000e+04
9.673000000000000000e+03 1.220420000000000000e+05 1.617000000000000000e+04
9.674000000000000000e+03 1.220560000000000000e+05 1.896300000000000000e+04
9.675000000000000000e+03 1.220710000000000000e+05 2.684500000000000000e+04
9.676000000000000000e+03 1.220850000000000000e+05 2.262000000000000000e+04
9.677000000000000000e+03 1.221000000000000000e+05 1.974600000000000000e+04
9.678000000000000000e+03 1.221140000000000000e+05 1.774800000000000000e+04
9.679000000000000000e+03 1.221280000000000000e+05 2.445100000000000000e+04
9.680000000000000000e+03 1.221430000000000000e+05 1.602100000000000000e+04
9.681000000000000000e+03 1.221570000000000000e+05 2.468000000000000000e+04
9.682000000000000000e+03 1.221720000000000000e+05 2.387700000000000000e+04
9.683000000000000000e+03 1.221860000000000000e+05 1.318100000000000000e+04
9.684000000000000000e+03 1.222010000000000000e+05 2.846500000000000000e+04
9.685000000000000000e+03 1.222150000000000000e+05 3.201600000000000000e+04
9.686000000000000000e+03 1.222300000000000000e+05 2.008200000000000000e+04
9.687000000000000000e+03 1.222440000000000000e+05 1.880600000000000000e+04
9.688000000000000000e+03 1.222590000000000000e+05 1.315300000000000000e+04
9.689000000000000000e+03 1.222730000000000000e+05 1.951200000000000000e+04
9.690000000000000000e+03 1.222870000000000000e+05 1.203500000000000000e+04
9.691000000000000000e+03 1.223020000000000000e+05 2.203600000000000000e+04
9.692000000000000000e+03 1.223160000000000000e+05 1.166700000000000000e+04
9.693000000000000000e+03 1.223310000000000000e+05 2.047700000000000000e+04
9.694000000000000000e+03 1.223450000000000000e+05 1.849300000000000000e+04
9.695000000000000000e+03 1.223600000000000000e+05 2.842800000000000000e+04
9.696000000000000000e+03 1.223740000000000000e+05 1.946500000000000000e+04
9.697000000000000000e+03 1.223890000000000000e+05 2.447600000000000000e+04
9.698000000000000000e+03 1.224030000000000000e+05 1.930400000000000000e+04
9.699000000000000000e+03 1.224180000000000000e+05 2.371200000000000000e+04
9.700000000000000000e+03 1.224320000000000000e+05 2.402500000000000000e+04
9.701000000000000000e+03 1.224470000000000000e+05 1.717100000000000000e+04
9.702000000000000000e+03 1.224610000000000000e+05 2.549800000000000000e+04
9.703000000000000000e+03 1.224750000000000000e+05 1.922700000000000000e+04
9.704000000000000000e+03 1.224900000000000000e+05 1.866100000000000000e+04
9.705000000000000000e+03 1.225040000000000000e+05 3.201800000000000000e+04
9.706000000000000000e+03 1.225190000000000000e+05 2.432000000000000000e+04
9.707000000000000000e+03 1.225330000000000000e+05 1.826100000000000000e+04
9.708000000000000000e+03 1.225480000000000000e+05 2.443300000000000000e+04
9.709000000000000000e+03 1.225620000000000000e+05 2.437200000000000000e+04
9.710000000000000000e+03 1.225770000000000000e+05 1.824800000000000000e+04
9.711000000000000000e+03 1.225910000000000000e+05 2.659300000000000000e+04
9.712000000000000000e+03 1.226060000000000000e+05 2.236300000000000000e+04
9.713000000000000000e+03 1.226200000000000000e+05 1.682000000000000000e+04
9.714000000000000000e+03 1.226340000000000000e+05 1.835700000000000000e+04
9.715000000000000000e+03 1.226490000000000000e+05 2.368800000000000000e+04
9.716000000000000000e+03 1.226630000000000000e+05 1.696700000000000000e+04
9.717000000000000000e+03 1.226780000000000000e+05 1.573100000000000000e+04
9.718000000000000000e+03 1.226920000000000000e+05 2.346600000000000000e+04
