# Index 	 Time 	 Data
4.984200000000000000e+04 5.777604000000001397e+05 3.617000000000000000e+03
4.984300000000000000e+04 5.777774000000001397e+05 3.718000000000000000e+03
4.984400000000000000e+04 5.777944000000001397e+05 4.901000000000000000e+03
4.984500000000000000e+04 5.778113999999999069e+05 4.966000000000000000e+03
4.984600000000000000e+04 5.778283999999999069e+05 6.142000000000000000e+03
4.984700000000000000e+04 5.778453999999999069e+05 4.701000000000000000e+03
4.984800000000000000e+04 5.778623999999999069e+05 4.647000000000000000e+03
4.984900000000000000e+04 5.778793999999999069e+05 4.320000000000000000e+03
4.985000000000000000e+04 5.778963999999999069e+05 9.273000000000000000e+03
4.985100000000000000e+04 5.779133999999999069e+05 7.893000000000000000e+03
4.985200000000000000e+04 5.779304000000001397e+05 4.286000000000000000e+03
4.985300000000000000e+04 5.779474000000001397e+05 4.436000000000000000e+03
4.985400000000000000e+04 5.779644000000001397e+05 4.697000000000000000e+03
4.985500000000000000e+04 5.779814000000001397e+05 4.830000000000000000e+03
4.985600000000000000e+04 5.779984000000001397e+05 4.895000000000000000e+03
4.985700000000000000e+04 5.780153999999999069e+05 4.616000000000000000e+03
4.985800000000000000e+04 5.780323999999999069e+05 4.461000000000000000e+03
4.985900000000000000e+04 5.780493999999999069e+05 4.489000000000000000e+03
4.986000000000000000e+04 5.780663999999999069e+05 4.959000000000000000e+03
4.986100000000000000e+04 5.780833999999999069e+05 5.355000000000000000e+03
4.986200000000000000e+04 5.781003999999999069e+05 5.140000000000000000e+03
4.986300000000000000e+04 5.781173999999999069e+05 5.229000000000000000e+03
4.986400000000000000e+04 5.781343999999999069e+05 4.669000000000000000e+03
4.986500000000000000e+04 5.781514000000001397e+05 5.127000000000000000e+03
4.986600000000000000e+04 5.781684000000001397e+05 5.312000000000000000e+03
4.986700000000000000e+04 5.781854000000001397e+05 5.179000000000000000e+03
4.986800000000000000e+04 5.782024000000001397e+05 5.368000000000000000e+03
4.986900000000000000e+04 5.782193844571430236e+05 5.426000000000000000e+03
4.987000000000000000e+04 5.782365506285714218e+05 5.617000000000000000e+03
4.987100000000000000e+04 5.782544621714284876e+05 5.520000000000000000e+03
4.987200000000000000e+04 5.782713999999999069e+05 5.695000000000000000e+03
4.987300000000000000e+04 5.782883999999999069e+05 5.829000000000000000e+03
4.987400000000000000e+04 5.783053999999999069e+05 5.214000000000000000e+03
4.987500000000000000e+04 5.783223999999999069e+05 5.618000000000000000e+03
4.987600000000000000e+04 5.783393999999999069e+05 5.799000000000000000e+03
4.987700000000000000e+04 5.783564000000001397e+05 5.786000000000000000e+03
4.987800000000000000e+04 5.783734000000001397e+05 5.406000000000000000e+03
4.987900000000000000e+04 5.783904000000001397e+05 5.592000000000000000e+03
4.988000000000000000e+04 5.784074000000001397e+05 5.111000000000000000e+03
4.988100000000000000e+04 5.784244000000001397e+05 4.840000000000000000e+03
4.988200000000000000e+04 5.784413999999999069e+05 5.064000000000000000e+03
4.988300000000000000e+04 5.784583999999999069e+05 5.216000000000000000e+03
4.988400000000000000e+04 5.784753999999999069e+05 4.842000000000000000e+03
4.988500000000000000e+04 5.784923999999999069e+05 5.092000000000000000e+03
4.988600000000000000e+04 5.785093999999999069e+05 4.548000000000000000e+03
4.988700000000000000e+04 5.785263999999999069e+05 4.797000000000000000e+03
4.988800000000000000e+04 5.785433999999999069e+05 4.593000000000000000e+03
