# Index 	 Time 	 Data
3.169400000000000000e+04 3.485706000000000349e+05 5.127000000000000000e+03
3.169500000000000000e+04 3.485796508235294605e+05 5.845000000000000000e+03
3.169600000000000000e+04 3.485882225882353378e+05 6.297000000000000000e+03
3.169700000000000000e+04 3.485965237647059257e+05 7.916000000000000000e+03
3.169800000000000000e+04 3.486055999999999767e+05 6.585000000000000000e+03
3.169900000000000000e+04 3.486145999999999767e+05 7.174000000000000000e+03
3.170000000000000000e+04 3.486236508235294605e+05 6.890000000000000000e+03
3.170100000000000000e+04 3.486322225882352795e+05 7.031000000000000000e+03
3.170200000000000000e+04 3.486405237647059257e+05 6.845000000000000000e+03
3.170300000000000000e+04 3.486496000000000349e+05 7.146000000000000000e+03
3.170400000000000000e+04 3.486586508235294605e+05 7.290000000000000000e+03
3.170500000000000000e+04 3.486672225882352795e+05 7.617000000000000000e+03
3.170600000000000000e+04 3.486755237647058675e+05 7.349000000000000000e+03
3.170700000000000000e+04 3.486846000000000349e+05 7.393000000000000000e+03
3.170800000000000000e+04 3.486936000000000349e+05 6.807000000000000000e+03
3.170900000000000000e+04 3.487026508235294605e+05 6.770000000000000000e+03
3.171000000000000000e+04 3.487112225882352795e+05 6.909000000000000000e+03
3.171100000000000000e+04 3.487195237647058675e+05 6.221000000000000000e+03
3.171200000000000000e+04 3.487285999999999767e+05 5.646000000000000000e+03
3.171300000000000000e+04 3.487376000000000349e+05 6.588000000000000000e+03
3.171400000000000000e+04 3.487466508235294605e+05 6.500000000000000000e+03
3.171500000000000000e+04 3.487552225882353378e+05 6.798000000000000000e+03
3.171600000000000000e+04 3.487635237647059257e+05 6.779000000000000000e+03
3.171700000000000000e+04 3.487725999999999767e+05 7.383000000000000000e+03
3.171800000000000000e+04 3.487816508235294023e+05 7.505000000000000000e+03
3.171900000000000000e+04 3.487902225882352795e+05 7.470000000000000000e+03
3.172000000000000000e+04 3.487985237647059257e+05 7.382000000000000000e+03
3.172100000000000000e+04 3.488076000000000349e+05 7.109000000000000000e+03
3.172200000000000000e+04 3.488166000000000349e+05 5.514000000000000000e+03
3.172300000000000000e+04 3.488256508235294023e+05 4.955000000000000000e+03
3.172400000000000000e+04 3.488342225882352795e+05 5.244000000000000000e+03
3.172500000000000000e+04 3.488425237647059257e+05 5.084000000000000000e+03
3.172600000000000000e+04 3.488516000000000349e+05 5.090000000000000000e+03
3.172700000000000000e+04 3.488606508235294605e+05 5.001000000000000000e+03
3.172800000000000000e+04 3.488692225882353378e+05 5.565000000000000000e+03
3.172900000000000000e+04 3.488775237647059257e+05 6.157000000000000000e+03
3.173000000000000000e+04 3.488865999999999767e+05 6.584000000000000000e+03
3.173100000000000000e+04 3.488956508235294023e+05 6.158000000000000000e+03
3.173200000000000000e+04 3.489042225882352795e+05 6.944000000000000000e+03
3.173300000000000000e+04 3.489125745882353513e+05 6.734000000000000000e+03
3.173400000000000000e+04 3.489212225882353378e+05 6.773000000000000000e+03
3.173500000000000000e+04 3.489295745882353513e+05 6.671000000000000000e+03
3.173600000000000000e+04 3.489382225882352795e+05 6.819000000000000000e+03
3.173700000000000000e+04 3.489465237647058675e+05 7.298000000000000000e+03
3.173800000000000000e+04 3.489556508235294605e+05 8.113000000000000000e+03
3.173900000000000000e+04 3.489642225882352795e+05 7.323000000000000000e+03
3.174000000000000000e+04 3.489725745882353513e+05 7.742000000000000000e+03
3.174100000000000000e+04 3.489812225882352795e+05 7.289000000000000000e+03
3.174200000000000000e+04 3.489895745882352930e+05 5.908000000000000000e+03
3.174300000000000000e+04 3.489982225882352795e+05 5.019000000000000000e+03
3.174400000000000000e+04 3.490065745882353513e+05 5.818000000000000000e+03
3.174500000000000000e+04 3.490152225882352795e+05 8.613000000000000000e+03
