# Index 	 Time 	 Data
4.117500000000000000e+04 4.334010000000000000e+05 3.670000000000000000e+03
4.117600000000000000e+04 4.334110000000000000e+05 3.578000000000000000e+03
4.117700000000000000e+04 4.334200000000000000e+05 3.354000000000000000e+03
4.117800000000000000e+04 4.334300000000000000e+05 3.367000000000000000e+03
4.117900000000000000e+04 4.334400000000000000e+05 4.555000000000000000e+03
4.118000000000000000e+04 4.334490000000000000e+05 6.651000000000000000e+03
4.118100000000000000e+04 4.334590000000000000e+05 4.332000000000000000e+03
4.118200000000000000e+04 4.334690000000000000e+05 4.931000000000000000e+03
4.118300000000000000e+04 4.334780000000000000e+05 4.279000000000000000e+03
4.118400000000000000e+04 4.334880000000000000e+05 3.637000000000000000e+03
4.118500000000000000e+04 4.334980000000000000e+05 2.709000000000000000e+03
4.118600000000000000e+04 4.335070000000000000e+05 2.502000000000000000e+03
4.118700000000000000e+04 4.335170000000000000e+05 2.422000000000000000e+03
4.118800000000000000e+04 4.335270000000000000e+05 1.882000000000000000e+03
4.118900000000000000e+04 4.335360000000000000e+05 2.516000000000000000e+03
4.119000000000000000e+04 4.335460000000000000e+05 2.252000000000000000e+03
4.119100000000000000e+04 4.335550000000000000e+05 2.374000000000000000e+03
4.119200000000000000e+04 4.335650000000000000e+05 2.737000000000000000e+03
4.119300000000000000e+04 4.335750000000000000e+05 2.512000000000000000e+03
4.119400000000000000e+04 4.335840000000000000e+05 2.639000000000000000e+03
4.119500000000000000e+04 4.335940000000000000e+05 2.660000000000000000e+03
4.119600000000000000e+04 4.336040000000000000e+05 2.789000000000000000e+03
4.119700000000000000e+04 4.336130000000000000e+05 3.057000000000000000e+03
4.119800000000000000e+04 4.336230000000000000e+05 3.225000000000000000e+03
4.119900000000000000e+04 4.336330000000000000e+05 2.339000000000000000e+03
4.120000000000000000e+04 4.336420000000000000e+05 2.651000000000000000e+03
4.120100000000000000e+04 4.336520000000000000e+05 2.733000000000000000e+03
4.120200000000000000e+04 4.336620000000000000e+05 3.160000000000000000e+03
4.120300000000000000e+04 4.336710000000000000e+05 2.715000000000000000e+03
4.120400000000000000e+04 4.336810000000000000e+05 1.786000000000000000e+03
4.120500000000000000e+04 4.336910000000000000e+05 1.387000000000000000e+03
4.120600000000000000e+04 4.337000000000000000e+05 1.016000000000000000e+03
4.120700000000000000e+04 4.337100000000000000e+05 1.567000000000000000e+03
4.120800000000000000e+04 4.337190000000000000e+05 1.405000000000000000e+03
4.120900000000000000e+04 4.337290000000000000e+05 1.622000000000000000e+03
4.121000000000000000e+04 4.337390000000000000e+05 1.578000000000000000e+03
4.121100000000000000e+04 4.337480000000000000e+05 1.499000000000000000e+03
4.121200000000000000e+04 4.337580000000000000e+05 1.450000000000000000e+03
4.121300000000000000e+04 4.337680000000000000e+05 1.338000000000000000e+03
4.121400000000000000e+04 4.337770000000000000e+05 1.702000000000000000e+03
4.121500000000000000e+04 4.337870000000000000e+05 1.436000000000000000e+03
4.121600000000000000e+04 4.337970000000000000e+05 1.607000000000000000e+03
4.121700000000000000e+04 4.338060000000000000e+05 1.467000000000000000e+03
4.121800000000000000e+04 4.338160000000000000e+05 1.502000000000000000e+03
4.121900000000000000e+04 4.338260000000000000e+05 1.782000000000000000e+03
4.122000000000000000e+04 4.338350000000000000e+05 1.425000000000000000e+03
4.122100000000000000e+04 4.338450000000000000e+05 1.406000000000000000e+03
4.122200000000000000e+04 4.338550000000000000e+05 1.456000000000000000e+03
4.122300000000000000e+04 4.338640000000000000e+05 1.557000000000000000e+03
4.122400000000000000e+04 4.338740000000000000e+05 1.520000000000000000e+03
4.122500000000000000e+04 4.338840000000000000e+05 1.741000000000000000e+03
4.122600000000000000e+04 4.338930000000000000e+05 1.608000000000000000e+03
4.122700000000000000e+04 4.339030000000000000e+05 1.531000000000000000e+03
4.122800000000000000e+04 4.339120000000000000e+05 1.629000000000000000e+03
4.122900000000000000e+04 4.339220000000000000e+05 1.859000000000000000e+03
4.123000000000000000e+04 4.339320000000000000e+05 1.753000000000000000e+03
4.123100000000000000e+04 4.339410000000000000e+05 1.593000000000000000e+03
4.123200000000000000e+04 4.339510000000000000e+05 1.584000000000000000e+03
4.123300000000000000e+04 4.339610000000000000e+05 1.654000000000000000e+03
4.123400000000000000e+04 4.339700000000000000e+05 1.707000000000000000e+03
4.123500000000000000e+04 4.339800000000000000e+05 1.583000000000000000e+03
4.123600000000000000e+04 4.339900000000000000e+05 1.729000000000000000e+03
4.123700000000000000e+04 4.339990000000000000e+05 1.567000000000000000e+03
4.123800000000000000e+04 4.340090000000000000e+05 1.406000000000000000e+03
4.123900000000000000e+04 4.340190000000000000e+05 1.751000000000000000e+03
4.124000000000000000e+04 4.340280000000000000e+05 1.624000000000000000e+03
4.124100000000000000e+04 4.340380000000000000e+05 1.627000000000000000e+03
4.124200000000000000e+04 4.340480000000000000e+05 1.306000000000000000e+03
