# Index 	 Time 	 Data
5.416000000000000000e+03 5.916873223529411916e+04 1.121300000000000000e+04
5.417000000000000000e+03 5.917742541176470695e+04 8.059000000000000000e+03
5.418000000000000000e+03 5.918577741176471318e+04 7.584000000000000000e+03
5.419000000000000000e+03 5.919442541176470695e+04 8.928000000000000000e+03
5.420000000000000000e+03 5.920284517647058965e+04 7.924000000000000000e+03
5.421000000000000000e+03 5.921073223529411916e+04 6.906000000000000000e+03
5.422000000000000000e+03 5.921942541176470695e+04 7.498000000000000000e+03
5.423000000000000000e+03 5.922784517647058965e+04 1.066000000000000000e+04
5.424000000000000000e+03 5.923573223529411916e+04 9.830000000000000000e+03
5.425000000000000000e+03 5.924442541176470695e+04 1.240800000000000000e+04
5.426000000000000000e+03 5.925277741176471318e+04 1.360700000000000000e+04
5.427000000000000000e+03 5.926142541176470695e+04 1.335400000000000000e+04
5.428000000000000000e+03 5.926984517647058965e+04 1.258100000000000000e+04
5.429000000000000000e+03 5.927773223529411916e+04 1.187400000000000000e+04
5.430000000000000000e+03 5.928642541176470695e+04 1.193800000000000000e+04
5.431000000000000000e+03 5.929477741176470590e+04 9.742000000000000000e+03
5.432000000000000000e+03 5.930342541176470695e+04 9.381000000000000000e+03
5.433000000000000000e+03 5.931184517647058965e+04 9.276000000000000000e+03
5.434000000000000000e+03 5.931973223529411916e+04 9.719000000000000000e+03
5.435000000000000000e+03 5.932842541176470695e+04 9.505000000000000000e+03
5.436000000000000000e+03 5.933677741176471318e+04 6.922000000000000000e+03
5.437000000000000000e+03 5.934542541176470695e+04 7.274000000000000000e+03
5.438000000000000000e+03 5.935384517647058965e+04 7.364000000000000000e+03
5.439000000000000000e+03 5.936173223529411916e+04 7.701000000000000000e+03
5.440000000000000000e+03 5.937042541176470695e+04 7.166000000000000000e+03
5.441000000000000000e+03 5.937884517647058965e+04 7.135000000000000000e+03
5.442000000000000000e+03 5.938673223529411916e+04 6.645000000000000000e+03
5.443000000000000000e+03 5.939542541176470695e+04 6.418000000000000000e+03
5.444000000000000000e+03 5.940377741176469863e+04 6.220000000000000000e+03
5.445000000000000000e+03 5.941242541176470695e+04 5.650000000000000000e+03
5.446000000000000000e+03 5.942084517647058965e+04 6.885000000000000000e+03
5.447000000000000000e+03 5.942873223529411916e+04 6.984000000000000000e+03
5.448000000000000000e+03 5.943742541176470695e+04 6.476000000000000000e+03
5.449000000000000000e+03 5.944577741176470590e+04 5.395000000000000000e+03
5.450000000000000000e+03 5.945442541176470695e+04 5.031000000000000000e+03
5.451000000000000000e+03 5.946284517647058965e+04 5.373000000000000000e+03
5.452000000000000000e+03 5.947073223529411916e+04 5.071000000000000000e+03
5.453000000000000000e+03 5.947942541176470695e+04 5.406000000000000000e+03
5.454000000000000000e+03 5.948784517647058965e+04 5.987000000000000000e+03
5.455000000000000000e+03 5.949573223529411916e+04 5.527000000000000000e+03
5.456000000000000000e+03 5.950442541176470695e+04 5.332000000000000000e+03
5.457000000000000000e+03 5.951277741176470590e+04 6.205000000000000000e+03
5.458000000000000000e+03 5.952142541176470695e+04 6.510000000000000000e+03
5.459000000000000000e+03 5.952984517647058965e+04 6.667000000000000000e+03
5.460000000000000000e+03 5.953773223529411916e+04 6.287000000000000000e+03
5.461000000000000000e+03 5.954642541176470695e+04 6.726000000000000000e+03
5.462000000000000000e+03 5.955477741176470590e+04 6.002000000000000000e+03
5.463000000000000000e+03 5.956342541176470695e+04 5.589000000000000000e+03
5.464000000000000000e+03 5.957184517647058965e+04 5.652000000000000000e+03
5.465000000000000000e+03 5.957973223529411916e+04 5.376000000000000000e+03
5.466000000000000000e+03 5.958842541176470695e+04 5.240000000000000000e+03
5.467000000000000000e+03 5.959677741176470590e+04 4.815000000000000000e+03
5.468000000000000000e+03 5.960542541176470695e+04 5.262000000000000000e+03
5.469000000000000000e+03 5.961377741176469863e+04 5.253000000000000000e+03
5.470000000000000000e+03 5.962242541176470695e+04 5.230000000000000000e+03
5.471000000000000000e+03 5.963077741176470590e+04 4.886000000000000000e+03
5.472000000000000000e+03 5.963934917647058319e+04 4.544000000000000000e+03
5.473000000000000000e+03 5.964840000000000146e+04 4.586000000000000000e+03
5.474000000000000000e+03 5.965747623529411794e+04 4.874000000000000000e+03
5.475000000000000000e+03 5.966577741176470590e+04 4.926000000000000000e+03
5.476000000000000000e+03 5.967434917647058319e+04 4.821000000000000000e+03
5.477000000000000000e+03 5.968347623529411794e+04 4.472000000000000000e+03
5.478000000000000000e+03 5.969177741176470590e+04 4.531000000000000000e+03
5.479000000000000000e+03 5.970034917647058319e+04 4.437000000000000000e+03
5.480000000000000000e+03 5.970947623529411794e+04 4.722000000000000000e+03
5.481000000000000000e+03 5.971777741176470590e+04 4.777000000000000000e+03
5.482000000000000000e+03 5.972634917647059046e+04 4.416000000000000000e+03
5.483000000000000000e+03 5.973540000000000146e+04 4.153000000000000000e+03
5.484000000000000000e+03 5.974447623529411794e+04 4.646000000000000000e+03
5.485000000000000000e+03 5.975277741176470590e+04 5.600000000000000000e+03
5.486000000000000000e+03 5.976134917647058319e+04 4.997000000000000000e+03
5.487000000000000000e+03 5.977047623529411794e+04 5.058000000000000000e+03
5.488000000000000000e+03 5.977877741176470590e+04 4.630000000000000000e+03
5.489000000000000000e+03 5.978734917647059046e+04 5.225000000000000000e+03
5.490000000000000000e+03 5.979640000000000146e+04 5.095000000000000000e+03
5.491000000000000000e+03 5.980547623529411794e+04 5.400000000000000000e+03
5.492000000000000000e+03 5.981377741176470590e+04 5.260000000000000000e+03
5.493000000000000000e+03 5.982234917647058319e+04 5.257000000000000000e+03
5.494000000000000000e+03 5.983147623529411067e+04 4.800000000000000000e+03
5.495000000000000000e+03 5.983977741176470590e+04 4.591000000000000000e+03
5.496000000000000000e+03 5.984834917647059046e+04 4.730000000000000000e+03
5.497000000000000000e+03 5.985747623529411067e+04 4.787000000000000000e+03
5.498000000000000000e+03 5.986577741176470590e+04 4.617000000000000000e+03
5.499000000000000000e+03 5.987434917647059046e+04 4.337000000000000000e+03
